contig_name,start_18S,end_18S,start_28S,end_28S,ITS_start,ITS_end,strand,score,genome_name,ITS_length
JAWZSP010000019.1,17366,19164,19335,22868,19165,19334,+,1383.4,GCA_034401135.1,169
JAWZSP010000012.1,19348,21139,21310,24849,21140,21309,+,1412.2,GCA_034401135.1,169
JAWZSP010000019.1,25349,27146,27316,30845,27147,27315,+,1444.5,GCA_034401135.1,168
JAWZSP010000012.1,27325,29119,29287,32826,29120,29286,+,1427.6,GCA_034401135.1,166
JAWZSP010000019.1,33323,35116,35286,38819,35117,35285,+,1453.6,GCA_034401135.1,168
JAWZSP010000012.1,35304,37098,37268,40801,37099,37267,+,1453.7,GCA_034401135.1,168
JAWZSP010000019.1,41299,43093,43263,46793,43094,43262,+,1453.7,GCA_034401135.1,168
JAWZSP010000012.1,43278,45072,45242,48774,45073,45241,+,1453.8,GCA_034401135.1,168
JAWZSP010000021.1,45857,47653,47824,50756,47654,47823,+,1443.1,GCA_034401135.1,169
JAWZSP010000019.1,49271,51064,51234,54766,51065,51233,+,1442.5,GCA_034401135.1,168
JAWZSP010000012.1,51253,53046,53216,56748,53047,53215,+,1444.8,GCA_034401135.1,168
JAWZSP010000012.1,59226,61020,61190,64723,61021,61189,+,1453.7,GCA_034401135.1,168
JAWZSP010000012.1,67198,68992,69162,72695,68993,69161,+,1453.7,GCA_034401135.1,168
JAWZSP010000012.1,75169,76960,77129,80665,76961,77128,+,1409.3,GCA_034401135.1,167
JAWZSP010000012.1,83143,84937,85107,88639,84938,85106,+,1453.7,GCA_034401135.1,168
JAWZSP010000012.1,91117,92911,93081,96613,92912,93080,+,1453.7,GCA_034401135.1,168
JAWZSP010000012.1,99089,100883,101053,104585,100884,101052,+,1453.7,GCA_034401135.1,168
JAWZSP010000012.1,107063,108857,109027,112559,108858,109026,+,1453.7,GCA_034401135.1,168
JAWZSP010000012.1,115037,116831,117001,120533,116832,117000,+,1453.7,GCA_034401135.1,168
JAWZSP010000012.1,123011,124805,124975,128507,124806,124974,+,1453.7,GCA_034401135.1,168
JAWZSP010000012.1,130985,132779,132949,136481,132780,132948,+,1453.7,GCA_034401135.1,168
JAWZSP010000012.1,138959,140753,140923,144456,140754,140922,+,1453.7,GCA_034401135.1,168
JAWZSP010000012.1,146934,148728,148898,152424,148729,148897,+,1453.7,GCA_034401135.1,168
JAWZSP010000012.1,154903,156697,156867,160399,156698,156866,+,1453.7,GCA_034401135.1,168
JAWZSP010000012.1,162877,164671,164841,168373,164672,164840,+,1453.7,GCA_034401135.1,168
CP139886.1,4337347,4339141,4339318,4343021,4339142,4339317,+,1484.7,GCA_034423695.1,175
CP139886.1,4346002,4347791,4347968,4351670,4347792,4347967,+,1471.2,GCA_034423695.1,175
CP139886.1,4354649,4356427,4356603,4360304,4356428,4356602,+,1460.7,GCA_034423695.1,174
CP139886.1,4363284,4365078,4365255,4368957,4365079,4365254,+,1467.8,GCA_034423695.1,175
CP137310.1,4353899,4355693,4355880,4359405,4355694,4355879,+,1439.1,GCA_034447905.1,185
CP137310.1,4361779,4363573,4363760,4367285,4363574,4363759,+,1439.1,GCA_034447905.1,185
JAWXCT010000093.1,1072,2870,3024,6583,2871,3023,+,1506.5,GCA_034509035.1,152
WJBV01000008.1,2313031,2314828,2314973,2318446,2314829,2314972,+,1506.6,GCA_034509305.1,143
WJBV01000008.1,2321149,2322946,2323091,2326564,2322947,2323090,+,1506.6,GCA_034509305.1,143
JAWPGT010000002.1,2098442,2100250,2100465,2104721,2100251,2100464,+,1487.3,GCA_034638255.1,213
JAWPGT010000002.1,2106706,2108512,2108727,2112988,2108513,2108726,+,1506.5,GCA_034638255.1,213
JAWPGT010000002.1,2115075,2116883,2117098,2121361,2116884,2117097,+,1505.6,GCA_034638255.1,213
JAWPGT010000002.1,2123685,2125491,2125703,2129964,2125492,2125702,+,1499.1,GCA_034638255.1,210
JAWPGT010000002.1,2131944,2133756,2133971,2138237,2133757,2133970,+,1471.6,GCA_034638255.1,213
JAWPGT010000002.1,2140220,2142033,2142248,2146511,2142034,2142247,+,1488.9,GCA_034638255.1,213
JAWPGT010000002.1,2148506,2150323,2150538,2154803,2150324,2150537,+,1486.8,GCA_034638255.1,213
JAWQJV010000016.1,2250,4039,4227,7752,4040,4226,+,1439.1,GCA_034638275.1,186
JAWQJV010000015.1,6016,7810,7997,11510,7811,7996,+,1439.1,GCA_034638275.1,185
JAWQJV010000015.1,14136,15930,16118,19643,15931,16117,+,1439.1,GCA_034638275.1,186
JAWQJV010000015.1,22268,24062,24249,27774,24063,24248,+,1439.1,GCA_034638275.1,185
JAWQJV010000015.1,30400,32194,32382,35907,32195,32381,+,1439.1,GCA_034638275.1,186
JAWQJV010000016.1,34771,36565,36753,40278,36566,36752,+,1439.3,GCA_034638275.1,186
JAWQJV010000015.1,38534,40328,40515,43738,40329,40514,+,1439.1,GCA_034638275.1,185
CM069176.1,2,1626,1786,5195,1627,1785,+,1371.1,GCA_035222275.1,158
CM069213.1,7013,8804,8960,12472,8805,8959,+,1440.4,GCA_035222375.1,154
CM069213.1,15191,16979,17138,20646,16980,17137,+,1439.2,GCA_035222375.1,157
CM069213.1,23087,24878,25035,28546,24879,25034,+,1456.1,GCA_035222375.1,155
CM069213.1,31261,33051,33206,36715,33052,33205,+,1436.8,GCA_035222375.1,153
CM069222.1,7659,9437,9595,13079,9438,9594,+,1237.1,GCA_035222475.1,156
CM069222.1,15298,17070,17229,20743,17071,17228,+,1289.8,GCA_035222475.1,157
CM069227.1,394,2187,2346,5861,2188,2345,+,1463.0,GCA_035222485.1,157
CM069227.1,8547,10337,10495,14014,10338,10494,+,1425.1,GCA_035222485.1,156
CP141888.1,729413,731214,731358,734872,731215,731357,+,1514.7,GCA_035658355.1,142
CP141888.1,737061,738857,739001,742509,738858,739000,+,1502.2,GCA_035658355.1,142
CP141888.1,744695,746493,746637,750151,746494,746636,+,1504.9,GCA_035658355.1,142
CP141888.1,752336,754140,754284,757802,754141,754283,+,1514.7,GCA_035658355.1,142
JAWNKS010000037.1,34807,36605,36763,40259,36606,36762,+,1508.5,GCA_035771495.1,156
JAWNKS010000023.1,37830,39628,39786,43282,39629,39785,+,1508.5,GCA_035771495.1,156
JAWNKS010000023.1,46327,48126,48284,51237,48127,48283,+,1472.6,GCA_035771495.1,156
JAWNKS010000016.1,1340594,1342392,1342550,1346046,1342393,1342549,+,1508.5,GCA_035771495.1,156
JAWNKS010000016.1,1349071,1350869,1351027,1354523,1350870,1351026,+,1508.5,GCA_035771495.1,156
JAWNKS010000016.1,1357548,1359346,1359504,1363000,1359347,1359503,+,1508.5,GCA_035771495.1,156
JAWNKS010000016.1,1366042,1367840,1367998,1371495,1367841,1367997,+,1508.5,GCA_035771495.1,156
JAHRBW010000008.1,1144966,1146766,1146882,1152726,1146767,1146881,+,1492.9,GCA_035773095.1,114
JAHRBW010000008.1,1153183,1154983,1155099,1158614,1154984,1155098,+,1492.9,GCA_035773095.1,114
JAVRRD010000096.1,1317,3112,3302,6745,3113,3301,+,1482.5,GCA_035927105.1,188
JAXLQG010000013.1,883638,885433,885624,889262,885434,885623,+,1486.3,GCA_035928285.1,189
CM069896.1,5327770,5329739,5329891,5337009,5329740,5329890,+,1329.1,GCA_036034705.1,150
JAXBDG010000012.1,682970,684767,684916,689473,684768,684915,+,1530.1,GCA_036320915.1,147
JAXBDG010000012.1,711164,712961,713110,717785,712962,713109,+,1530.1,GCA_036320915.1,147
JAXBDG010000012.1,718542,720339,720488,725163,720340,720487,+,1530.1,GCA_036320915.1,147
JAXBDG010000012.1,725920,727717,727866,734061,727718,727865,+,1530.1,GCA_036320915.1,147
JAVHLU010003940.1,1742,3923,4062,7760,3924,4061,+,779.7,GCA_036785755.1,137
JAAECO010000007.1,1564572,1566365,1566549,1570076,1566366,1566548,+,1448.0,GCA_036850795.1,182
JAAECO010000007.1,1571795,1573588,1573772,1577298,1573589,1573771,+,1448.0,GCA_036850795.1,182
JAAECO010000007.1,1579017,1580810,1580994,1584522,1580811,1580993,+,1448.0,GCA_036850795.1,182
JAAECO010000007.1,1586241,1588034,1588218,1595170,1588035,1588217,+,1448.0,GCA_036850795.1,182
JASAOK010000044.1,1963876,1965670,1965857,1969383,1965671,1965856,+,1439.1,GCA_036851105.1,185
JAYMDH010000003.1,11568,13376,13611,17565,13377,13610,+,1503.5,GCA_036872985.1,233
JAYMDH010000010.1,35963,37762,37996,42212,37763,37995,+,1416.1,GCA_036872985.1,232
JAXBLT010000011.1,2,1606,1797,5292,1607,1796,+,1213.1,GCA_036884675.1,189
JAXBLT010000011.1,7978,9770,9961,13452,9771,9960,+,1479.5,GCA_036884675.1,189
JAXBLT010000011.1,16136,17928,18119,21610,17929,18118,+,1479.5,GCA_036884675.1,189
JAXBLT010000011.1,24294,26087,26278,29772,26088,26277,+,1458.8,GCA_036884675.1,189
JAXBLT010000011.1,32476,34268,34459,37929,34269,34458,+,1441.9,GCA_036884675.1,189
JAJTTS010000010.1,1378,3172,3370,8867,3173,3369,+,1512.7,GCA_036971165.1,196
JAJTTU010000007.1,1280111,1281906,1282138,1289037,1281907,1282137,+,1515.0,GCA_036971205.1,230
JAJTTV010000042.1,2646,4441,4640,8372,4442,4639,+,669.7,GCA_036971225.1,197
JAJTTV010000042.1,10966,12761,12960,16640,12762,12959,+,1514.4,GCA_036971225.1,197
JAKDFA010000032.1,989,2785,2969,7240,2786,2968,+,1509.8,GCA_036971435.1,182
JAYKKR010000001.1,4655283,4657085,4657278,4661584,4657086,4657277,+,1507.4,GCA_036971615.1,191
JAYKKR010000001.1,4664575,4666377,4666570,4670876,4666378,4666569,+,1507.4,GCA_036971615.1,191
JAYKKR010000001.1,4673867,4675670,4675863,4680170,4675671,4675862,+,1507.6,GCA_036971615.1,191
JAYKKR010000001.1,4683051,4684852,4685045,4689435,4684853,4685044,+,1507.4,GCA_036971615.1,191
JAVHJL010000002.1,5138,6933,7139,11055,6934,7138,+,1514.0,GCA_036971715.1,204
JAVHJL010000002.1,13296,15091,15297,19213,15092,15296,+,1514.0,GCA_036971715.1,204
JAVHJL010000002.1,25529,27312,27518,31434,27313,27517,+,1427.9,GCA_036971715.1,204
BTXE01000006.1,1783680,1785474,1785653,1792765,1785475,1785652,+,871.2,GCA_036986855.1,177
JAYKXK010000001.1,7698630,7700437,7700670,7704512,7700438,7700669,+,1517.4,GCA_037014335.1,231
JAYKXK010000001.1,7707139,7708944,7709175,7713015,7708945,7709174,+,1517.2,GCA_037014335.1,229
JAYKXK010000001.1,7715652,7717457,7717690,7721341,7717458,7717689,+,1517.2,GCA_037014335.1,231
JAYKXK010000001.1,7724158,7725965,7726198,7730034,7725966,7726197,+,1490.6,GCA_037014335.1,231
JAREIJ010000017.1,5247,7044,7216,11106,7045,7215,+,1495.5,GCA_037039515.1,170
JAREIJ010000017.1,22244,24041,24213,28100,24042,24212,+,1495.5,GCA_037039515.1,170
JAREIJ010000017.1,45882,47679,47851,51652,47680,47850,+,1495.5,GCA_037039515.1,170
JAREIJ010000017.1,63415,65212,65384,69275,65213,65383,+,1495.5,GCA_037039515.1,170
JAREIJ010000017.1,82183,83980,84151,88039,83981,84150,+,1495.5,GCA_037039515.1,169
JAREIJ010000017.1,99712,101508,101680,105565,101509,101679,+,1495.1,GCA_037039515.1,170
JAREIJ010000017.1,117223,119020,119192,123074,119021,119191,+,1491.8,GCA_037039515.1,170
JAREIJ010000017.1,134423,136219,136392,140279,136220,136391,+,1490.1,GCA_037039515.1,171
JAREIJ010000017.1,151947,153742,153914,157805,153743,153913,+,1481.0,GCA_037039515.1,170
JAREIJ010000017.1,169513,171310,171482,175370,171311,171481,+,1495.5,GCA_037039515.1,170
JAREIJ010000017.1,187635,189431,189603,193005,189432,189602,+,1487.1,GCA_037039515.1,170
JAWNFN010000077.1,4439,6242,6391,11414,6243,6390,+,1403.1,GCA_037042985.1,147
JAWNFN010000002.1,2709770,2711573,2711722,2716746,2711574,2711721,+,1403.1,GCA_037042985.1,147
JAWNFN010000002.1,2717604,2719407,2719556,2724580,2719408,2719555,+,1403.1,GCA_037042985.1,147
JAWNFN010000002.1,2725438,2727241,2727390,2732414,2727242,2727389,+,1403.1,GCA_037042985.1,147
JAWNFN010000002.1,2733272,2735075,2735224,2740248,2735076,2735223,+,1403.1,GCA_037042985.1,147
JAWNFN010000002.1,2741106,2742909,2743058,2747872,2742910,2743057,+,1403.1,GCA_037042985.1,147
JAWLST010000184.1,2531,4328,4504,7539,4329,4503,+,1502.2,GCA_037043885.1,174
JAWLSX010000036.1,365770,367565,367768,371229,367566,367767,+,1450.9,GCA_037043995.1,201
JAWLSY010000246.1,2476,4273,4449,7484,4274,4448,+,1502.2,GCA_037044005.1,174
JAWLSZ010000010.1,1047,2841,2991,6669,2842,2990,+,1453.4,GCA_037044015.1,148
JAWLTA010000091.1,1047,2841,2991,5583,2842,2990,+,1453.4,GCA_037044025.1,148
JAWLTH010000115.1,1402,3200,3359,6781,3201,3358,+,1508.8,GCA_037044255.1,157
JAWLTM010000077.1,628,2422,2572,6262,2423,2571,+,1454.6,GCA_037044295.1,148
JBAOKB010000152.1,20,1818,1973,6594,1819,1972,+,1501.0,GCA_037044905.1,153
JBAOKB010000151.1,3687,5485,5640,10261,5486,5639,+,1501.0,GCA_037044905.1,153
JBAOKB010000152.1,8330,10128,10283,14903,10129,10282,+,1501.0,GCA_037044905.1,153
JBAOKB010000151.1,11997,13795,13950,18571,13796,13949,+,1501.0,GCA_037044905.1,153
JBAOKB010000152.1,16639,18437,18592,23214,18438,18591,+,1501.0,GCA_037044905.1,153
JBAOKB010000151.1,20307,22105,22260,26882,22106,22259,+,1501.0,GCA_037044905.1,153
JBAOKB010000152.1,24950,26748,26903,32730,26749,26902,+,1501.0,GCA_037044905.1,153
JBAOKB010000151.1,36801,38599,38754,43372,38600,38753,+,1501.0,GCA_037044905.1,153
JBAOKB010000151.1,45108,46911,47066,51687,46912,47065,+,1501.1,GCA_037044905.1,153
JBAOKB010000151.1,53423,55221,55376,59998,55222,55375,+,1501.0,GCA_037044905.1,153
JBAOKB010000151.1,61733,63531,63686,68307,63532,63685,+,1501.0,GCA_037044905.1,153
JBAOKB010000151.1,70043,71841,71996,77348,71842,71995,+,1501.0,GCA_037044905.1,153
JBAOKB010000062.1,175360,177158,177313,181995,177159,177312,+,1445.6,GCA_037044905.1,153
JBAOKB010000150.1,192559,194357,194512,199134,194358,194511,+,1501.0,GCA_037044905.1,153
JAYRCL010000101.1,2308,4102,4261,7756,4103,4260,+,1429.6,GCA_037074925.1,157
BTPP01000001.1,3588,5382,5575,9093,5383,5574,+,1450.7,GCA_037102815.1,191
BTPP01000001.1,18320,20114,20307,23825,20115,20306,+,1450.7,GCA_037102815.1,191
JAYMGJ010000185.1,37958,39764,39933,43821,39765,39932,+,1503.5,GCA_037178675.1,167
JAYMGJ010000185.1,49754,51560,51729,57101,51561,51728,+,1503.5,GCA_037178675.1,167
JBANDB010000007.1,6319,8120,8362,15216,8121,8361,+,1493.0,GCA_037576215.1,240
JBANDB010000007.1,34207,36010,36192,42092,36011,36191,+,1493.6,GCA_037576215.1,180
JBANDB010000007.1,62721,64525,64767,71831,64526,64766,+,1502.9,GCA_037576215.1,240
JBANDB010000007.1,73088,74892,75134,82199,74893,75133,+,1502.9,GCA_037576215.1,240
JBANDB010000007.1,83455,85258,85500,92564,85259,85499,+,1503.0,GCA_037576215.1,240
JBANDB010000007.1,93820,95622,95864,102924,95623,95863,+,1493.5,GCA_037576215.1,240
JBANDB010000007.1,104181,105984,106226,113304,105985,106225,+,1498.9,GCA_037576215.1,240
JBANDB010000007.1,114563,116366,116608,123682,116367,116607,+,1503.1,GCA_037576215.1,240
JBANDB010000007.1,124937,126740,126982,134041,126741,126981,+,1493.6,GCA_037576215.1,240
JBANDB010000007.1,135294,137096,137338,144394,137097,137337,+,1493.5,GCA_037576215.1,240
JBANDB010000007.1,145652,147452,147694,154349,147453,147693,+,1488.0,GCA_037576215.1,240
JAQIVK010000002.1,36107,37883,38131,41545,37884,38130,+,1430.5,GCA_037576225.1,246
JAYGOP010000004.1,41208,43002,43153,46672,43003,43152,+,1453.0,GCA_037577415.1,149
JBANRG010000105.1,116217,118016,118226,121844,118017,118225,+,1431.4,GCA_037954225.1,208
JBANRG010000105.1,125262,127067,127277,130895,127068,127276,+,1521.4,GCA_037954225.1,208
JBANRG010000105.1,134313,136118,136328,139946,136119,136327,+,1521.4,GCA_037954225.1,208
JBANRG010000105.1,143364,145169,145379,148997,145170,145378,+,1521.4,GCA_037954225.1,208
JAZAVJ010000656.1,923,3119,3258,6448,3120,3257,+,1248.5,GCA_037954315.1,137
CM075784.1,778,2581,2732,7398,2582,2731,+,1408.2,GCA_037974285.1,149
JBBNAA010000022.1,7031,8834,9009,12924,8835,9008,+,1527.8,GCA_037974945.1,173
JBBNAA010000006.1,618505,620334,620545,626484,620335,620544,+,1403.2,GCA_037974945.1,209
JBBNAA010000006.1,632903,634732,634943,640882,634733,634942,+,1403.2,GCA_037974945.1,209
JBBNAA010000006.1,647145,648974,649185,652699,648975,649184,+,1403.2,GCA_037974945.1,209
JBBPFI010000015.1,3998,5794,5905,13281,5795,5904,+,1522.2,GCA_037974965.1,109
JBBPFI010000015.1,15561,17359,17470,24843,17360,17469,+,1522.3,GCA_037974965.1,109
JBBPFI010000015.1,27123,28920,29031,36404,28921,29030,+,1522.2,GCA_037974965.1,109
JBBPEG010000051.1,112748,114547,114784,121845,114548,114783,+,1510.8,GCA_038025095.1,235
JBBWSL010000308.1,4112,5906,6081,9817,5907,6080,+,1445.5,GCA_038088545.1,173
JBBPKF010001453.1,1289,3094,3310,6925,3095,3309,+,1516.6,GCA_038089175.1,214
JBBPKK010002250.1,508,2314,2499,5358,2315,2498,+,1519.0,GCA_038089215.1,183
JBBPKM010003490.1,1,1531,1686,5347,1532,1685,+,1161.5,GCA_038089255.1,153
JBBPLA010000063.1,3440,5255,5414,8788,5256,5413,+,1496.3,GCA_038089515.1,157
JBBPLB010000656.1,128,1933,2140,6018,1934,2139,+,1511.4,GCA_038089595.1,205
JBBPLN010001761.1,93,1898,2114,5925,1899,2113,+,1518.5,GCA_038089815.1,214
JBBPME010001317.1,1005,2812,2974,6042,2813,2973,+,1514.0,GCA_038090155.1,160
JBBPMK010001085.1,1627,3439,3608,7374,3440,3607,+,1503.4,GCA_038090295.1,167
JBBPNY010001318.1,22,1827,2072,5900,1828,2071,+,1518.6,GCA_038091165.1,243
JBBPOD010002009.1,2732,4542,4745,7613,4543,4744,+,1506.3,GCA_038091255.1,201
JBBPQD010000528.1,2719,4524,4754,8624,4525,4753,+,1518.7,GCA_038092355.1,228
JBBPQO010000831.1,1924,3729,3973,7692,3730,3972,+,1518.9,GCA_038092535.1,242
JBBPQT010001526.1,2288,4082,4261,6891,4083,4260,+,1454.3,GCA_038092715.1,177
JBBPRM010002177.1,776,2727,2913,5789,2728,2912,+,1480.7,GCA_038092995.1,184
JBBPRK010001808.1,39,1844,2045,9334,1845,2044,+,1507.4,GCA_038093075.1,199
JBBPRR010001058.1,21,1648,1862,5709,1649,1861,+,1271.1,GCA_038093115.1,212
JBBPRR010001058.1,7647,9441,9621,13070,9442,9620,+,1454.2,GCA_038093115.1,178
JBBPTE010000943.1,3110,4916,5153,9027,4917,5152,+,1507.7,GCA_038093935.1,235
JBBPUA010000590.1,2925,4732,4894,8466,4733,4893,+,1509.7,GCA_038094355.1,160
JBBPUK010000666.1,3982,5790,6004,9621,5791,6003,+,1508.1,GCA_038094635.1,212
JAQQWK010000002.1,5321425,5323219,5323435,5327198,5323220,5323434,+,1468.4,GCA_038363885.1,214
JAQQWM010000011.1,265,2058,2269,6409,2059,2268,+,1458.1,GCA_038363915.1,209
JAQQWM010000011.1,10880,12674,12885,17025,12675,12884,+,1467.3,GCA_038363915.1,209
JAQQWM010000011.1,21496,23290,23501,27641,23291,23500,+,1467.3,GCA_038363915.1,209
JAQQWM010000011.1,32115,33909,34120,38260,33910,34119,+,1467.3,GCA_038363915.1,209
JAQQWL010000014.1,7649,9438,9648,13433,9439,9647,+,1354.7,GCA_038363925.1,208
JAQQWL010000014.1,18211,20005,20215,23998,20006,20214,+,1417.1,GCA_038363925.1,208
JAQQWL010000014.1,28780,30573,30784,34573,30574,30783,+,1434.6,GCA_038363925.1,209
JAQQWL010000014.1,39355,41149,41360,45146,41150,41359,+,1452.2,GCA_038363925.1,209
JAQQWL010000014.1,49925,51720,51931,55717,51721,51930,+,1457.9,GCA_038363925.1,209
JAQQWL010000014.1,60495,62289,62500,66287,62290,62499,+,1465.9,GCA_038363925.1,209
JAQQWL010000014.1,71066,72860,73071,76859,72861,73070,+,1465.9,GCA_038363925.1,209
JAQQWL010000014.1,81637,83432,83643,87430,83433,83642,+,1459.0,GCA_038363925.1,209
JAQQWL010000014.1,92212,94006,94217,98001,94007,94216,+,1456.9,GCA_038363925.1,209
JAPTHM010000023.1,26866,29146,29364,33361,29147,29363,+,1262.8,GCA_038381055.1,216
JAPTHM010000004.1,3890943,3893223,3893441,3897438,3893224,3893440,+,1262.8,GCA_038381055.1,216
JAPTHM010000004.1,3899534,3901815,3902033,3906031,3901816,3902032,+,1262.9,GCA_038381055.1,216
JBBWRZ010000016.1,23320,25119,25353,28985,25120,25352,+,1511.0,GCA_038381195.1,232
JBBWRZ010000012.1,1457924,1459723,1459957,1463589,1459724,1459956,+,1511.0,GCA_038381195.1,232
JAYXTC010000828.1,121397,123194,123400,127669,123195,123399,+,1422.4,GCA_038382285.1,204
JAXCEX010000422.1,428,2224,2432,6977,2225,2431,+,1422.5,GCA_038382965.1,206
JAZBQJ010000713.1,1232,3029,3217,8426,3030,3216,+,1422.4,GCA_038406885.1,186
JAXASZ010000703.1,232,2028,2237,6643,2029,2236,+,1422.4,GCA_038407095.1,207
JBBPUQ010000016.1,4448,6238,6417,12356,6239,6416,+,1453.9,GCA_038501195.1,177
JBBPUQ010000015.1,8372,10163,10264,16206,10164,10263,+,1459.3,GCA_038501195.1,99
JBBPUQ010000015.1,19248,21043,21222,27165,21044,21221,+,1475.2,GCA_038501195.1,177
JBBPUQ010000014.1,52852,54647,54826,60770,54648,54825,+,1464.7,GCA_038501195.1,177
JBBPUQ010000014.1,63723,65515,65694,71633,65516,65693,+,1465.0,GCA_038501195.1,177
JBBPUQ010000015.1,69095,70889,71068,77011,70890,71067,+,1471.3,GCA_038501195.1,177
JBBPUQ010000014.1,109069,110861,111039,116979,110862,111038,+,1458.3,GCA_038501195.1,176
JBBPUQ010000014.1,119937,121730,121909,127851,121731,121908,+,1469.5,GCA_038501195.1,177
JBBPUQ010000014.1,148049,149845,150024,155967,149846,150023,+,1457.3,GCA_038501195.1,177
JBCAWK010000015.1,3515,5298,5428,8925,5299,5427,+,1463.9,GCA_039105145.1,128
JBCAWK010000015.1,10887,12680,12811,16322,12681,12810,+,1513.3,GCA_039105145.1,129
JBCAWK010000015.1,18299,20096,20227,23740,20097,20226,+,1513.6,GCA_039105145.1,129
JBCAWK010000014.1,741653,743449,743580,747099,743450,743579,+,1498.7,GCA_039105145.1,129
JBCAWK010000014.1,749074,750872,751003,754506,750873,751002,+,1494.4,GCA_039105145.1,129
JBCAQO010000034.1,44413,46215,46406,49950,46216,46405,+,1516.7,GCA_039111635.1,189
JBCAQO010000038.1,48471,50272,50464,54011,50273,50463,+,1523.1,GCA_039111635.1,190
JBCAQO010000009.1,1936863,1938663,1938855,1942393,1938664,1938854,+,1501.7,GCA_039111635.1,190
JBCAQO010000009.1,1951904,1953707,1953899,1957446,1953708,1953898,+,1526.0,GCA_039111635.1,190
CCYA01000252.1,51519,53334,53481,58991,53335,53480,+,1425.8,GCA_900000165.1,145
CCYA01000118.1,648119,649934,650074,653618,649935,650073,+,1425.8,GCA_900000165.1,138
LN874033.1,1116268,1118068,1118267,1121763,1118069,1118266,+,1519.4,GCA_900007245.1,197
FJOG01000205.1,2,1800,1976,5617,1801,1975,+,1508.1,GCA_900073065.1,174
LT598491.1,583739,585535,585751,589829,585536,585750,+,1505.8,GCA_900074765.1,214
LT598491.1,592190,593986,594202,597751,593987,594201,+,1505.8,GCA_900074765.1,214
LT558136.1,309347,311538,311785,317396,311539,311784,+,1244.4,GCA_900080155.1,245
LT558136.1,317493,319684,319931,325542,319685,319930,+,1244.4,GCA_900080155.1,245
LT558136.1,325639,327830,328077,333688,327831,328076,+,1244.4,GCA_900080155.1,245
LT558136.1,333785,335976,336223,341834,335977,336222,+,1244.4,GCA_900080155.1,245
LT558136.1,341931,344122,344369,349980,344123,344368,+,1244.4,GCA_900080155.1,245
LT558136.1,350077,352268,352515,358126,352269,352514,+,1244.4,GCA_900080155.1,245
LT558136.1,358223,360414,360661,366272,360415,360660,+,1244.4,GCA_900080155.1,245
LT558136.1,366369,368560,368807,374418,368561,368806,+,1244.4,GCA_900080155.1,245
FTRY01000076.1,14238,16042,16284,23342,16043,16283,+,1502.7,GCA_900157415.1,240
FTRY01000076.1,24336,26133,26372,33407,26134,26371,+,1428.4,GCA_900157415.1,237
FWWN02000687.1,242591,244374,244556,248438,244375,244555,+,1348.8,GCA_900175165.2,180
FXLY01000006.1,104923,106721,106942,110510,106722,106941,+,1507.7,GCA_900180425.1,219
FXLY01000006.1,113400,115198,115419,118987,115199,115418,+,1507.7,GCA_900180425.1,219
UWYS01000028.1,11,2013,2182,7018,2014,2181,+,982.7,GCA_900291925.1,167
UWYS01000025.1,6930,9149,9318,14154,9150,9317,+,1267.1,GCA_900291925.1,167
UWYS01000028.1,9749,11968,12137,16973,11969,12136,+,1267.1,GCA_900291925.1,167
UWYS01000028.1,20093,22312,22480,27316,22313,22479,+,1267.1,GCA_900291925.1,166
OOIN01000043.1,1211417,1213214,1213436,1217099,1213215,1213435,+,1459.8,GCA_900323505.1,220
UEGL01000052.1,41820,43613,43841,47457,43614,43840,+,1498.4,GCA_900465325.1,226
UEGL01000052.1,51691,53491,53716,57338,53492,53715,+,1513.4,GCA_900465325.1,223
UEGL01000052.1,61608,63400,63626,67246,63401,63625,+,1479.8,GCA_900465325.1,224
UEGL01000052.1,71318,73115,73342,76531,73116,73341,+,1493.4,GCA_900465325.1,225
ULHA01000032.1,366502,368298,368545,373679,368299,368544,+,1457.1,GCA_900519145.1,245
UNPT01000760.1,4295,6404,6565,11449,6405,6564,+,1361.1,GCA_900536445.1,159
LR133001.1,1363,3160,3339,7331,3161,3338,+,1460.8,GCA_900634815.1,177
CABFOC020000028.1,15884,17678,17837,22153,17679,17836,+,1445.3,GCA_902141235.2,157
CABFOC020000028.1,24528,26322,26481,30796,26323,26480,+,1445.3,GCA_902141235.2,157
CABFOC020000028.1,33171,34965,35124,39439,34966,35123,+,1445.3,GCA_902141235.2,157
CABFOC020000028.1,41814,43608,43767,48082,43609,43766,+,1445.3,GCA_902141235.2,157
CABFOC020000028.1,50457,52251,52410,56726,52252,52409,+,1445.3,GCA_902141235.2,157
CABFOC020000028.1,59101,60895,61054,65369,60896,61053,+,1445.3,GCA_902141235.2,157
CABFOC020000028.1,67744,69538,69697,74012,69539,69696,+,1445.3,GCA_902141235.2,157
CACRVL010000760.1,4295,6404,6565,11449,6405,6564,+,1361.1,GCA_902652825.1,159
CADCXD010000008.1,2952787,2954925,2955117,2958910,2954926,2955116,+,1455.8,GCA_902806575.1,190
CADCXD010000008.1,2962819,2964955,2965147,2969109,2964956,2965146,+,1455.8,GCA_902806575.1,190
CADCXD010000008.1,2972839,2974973,2975165,2978955,2974974,2975164,+,1434.2,GCA_902806575.1,190
CADCXB010000086.1,9971,12128,12309,16460,12129,12308,+,1211.4,GCA_902806585.1,179
CADCXB010000085.1,13249,15419,15602,19773,15420,15601,+,1244.5,GCA_902806585.1,181
