contig_name,start_18S,end_18S,start_28S,end_28S,ITS_start,ITS_end,strand,score,genome_name,ITS_length
NW_026643245.1,75006,76803,76980,80536,76804,76979,+,1494.9,GCF_028829585.1,175
NW_026643245.1,83692,85489,85666,89220,85490,85665,+,1494.9,GCF_028829585.1,175
NW_026643245.1,92374,94171,94348,97903,94172,94347,+,1494.9,GCF_028829585.1,175
NW_026643245.1,101055,102852,103029,106583,102853,103028,+,1494.9,GCF_028829585.1,175
NW_026643245.1,109736,111533,111710,115264,111534,111709,+,1494.9,GCF_028829585.1,175
NW_026643245.1,118418,120215,120392,123946,120216,120391,+,1494.9,GCF_028829585.1,175
NW_026643271.1,1543,3342,3521,7077,3343,3520,+,1483.8,GCF_028829835.1,177
NW_026695297.1,3076331,3078128,3078304,3082295,3078129,3078303,+,1496.6,GCF_028974065.1,174
NW_026695947.1,857,2655,2874,6614,2656,2873,+,1509.0,GCF_030347475.1,217
NW_026695947.1,13082,14880,15099,18839,14881,15098,+,1509.0,GCF_030347475.1,217
NW_026848206.1,1158,2952,3119,7026,2953,3118,+,1465.8,GCF_030411735.1,165
NW_026848238.1,6150,7944,8128,11652,7945,8127,+,1437.6,GCF_030867565.1,182
NW_026848238.1,14402,16196,16380,19875,16197,16379,+,570.5,GCF_030867565.1,182
NW_026849244.1,18205,19999,20182,23604,20000,20181,+,1435.1,GCF_030867785.1,181
NW_026849244.1,26824,28622,28780,32178,28623,28779,+,1508.7,GCF_030867785.1,156
NW_026850064.1,1353,3147,3330,6860,3148,3329,+,1114.8,GCF_030869225.1,181
NW_026850725.1,4134,5928,6111,9634,5929,6110,+,1439.2,GCF_030913465.1,181
NW_026850725.1,12773,14567,14750,18273,14568,14749,+,1439.2,GCF_030913465.1,181
NW_026850725.1,21846,23640,23823,27346,23641,23822,+,1439.2,GCF_030913465.1,181
NW_026850725.1,30923,32717,32900,36423,32718,32899,+,1439.2,GCF_030913465.1,181
NW_026850725.1,39542,41324,41504,45003,41325,41503,+,584.2,GCF_030913465.1,178
NW_026851404.1,3813,5607,5790,9313,5608,5789,+,1434.7,GCF_030913485.1,181
NW_026851478.1,2047,3841,4024,7912,3842,4023,+,1434.7,GCF_030913505.1,181
NW_026944344.1,12663,14457,14633,18606,14458,14632,+,1451.3,GCF_033439085.1,174
NW_026944346.1,17701,19495,19671,23645,19496,19670,+,1451.3,GCF_033439085.1,174
NW_026944344.1,22008,23802,23978,27951,23803,23977,+,1451.3,GCF_033439085.1,174
NW_026944344.1,31353,33147,33323,37296,33148,33322,+,1451.3,GCF_033439085.1,174
NW_026944344.1,40489,42283,42459,46432,42284,42458,+,1451.3,GCF_033439085.1,174
NW_026944344.1,50167,51961,52137,56110,51962,52136,+,1451.3,GCF_033439085.1,174
NW_026944435.1,2637,4431,4611,8057,4432,4610,+,1454.5,GCF_033439665.1,178
NW_026944435.1,11637,13431,13611,17057,13432,13610,+,1454.5,GCF_033439665.1,178
NW_026944400.1,9814,11608,11798,15317,11609,11797,+,1450.8,GCF_033439725.1,188
NW_026944424.1,1330,3123,3316,6834,3124,3315,+,1450.8,GCF_033458365.1,191
NW_026944424.1,18898,20692,20885,24403,20693,20884,+,1450.9,GCF_033458365.1,191
NW_026944424.1,36454,38244,38437,41947,38245,38436,+,1449.0,GCF_033458365.1,191
NW_026944406.1,52248,54042,54235,57753,54043,54234,+,409.2,GCF_033458365.1,191
NW_026944406.1,69771,71565,71758,75282,71566,71757,+,428.1,GCF_033458365.1,191
NW_026946489.1,1206,3404,3609,7146,3405,3608,+,1253.9,GCF_033847375.1,203
NC_085901.1,4353899,4355693,4355880,4359405,4355694,4355879,+,1439.1,GCF_034447905.1,185
NC_085901.1,4361779,4363573,4363760,4367285,4363574,4363759,+,1439.1,GCF_034447905.1,185
NC_085882.1,2,1626,1786,5195,1627,1785,+,1371.1,GCF_035222275.1,158
NC_085887.1,7013,8804,8960,12472,8805,8959,+,1440.4,GCF_035222375.1,154
NC_085887.1,15191,16979,17138,20646,16980,17137,+,1439.2,GCF_035222375.1,157
NC_085887.1,23087,24878,25035,28546,24879,25034,+,1456.1,GCF_035222375.1,155
NC_085887.1,31261,33051,33206,36715,33052,33205,+,1436.8,GCF_035222375.1,153
NC_085893.1,7659,9437,9595,13079,9438,9594,+,1237.1,GCF_035222475.1,156
NC_085893.1,15298,17070,17229,20743,17071,17228,+,1289.8,GCF_035222475.1,157
NC_085922.1,394,2187,2346,5861,2188,2345,+,1463.0,GCF_035222485.1,157
NC_085922.1,8547,10337,10495,14014,10338,10494,+,1425.1,GCF_035222485.1,156
NC_085915.1,729413,731214,731358,734872,731215,731357,+,1514.7,GCF_035658355.1,142
NC_085915.1,737061,738857,739001,742509,738858,739000,+,1502.2,GCF_035658355.1,142
NC_085915.1,744695,746493,746637,750151,746494,746636,+,1504.9,GCF_035658355.1,142
NC_085915.1,752336,754140,754284,757802,754141,754283,+,1514.7,GCF_035658355.1,142
NW_027042571.1,1317,3112,3302,6745,3113,3301,+,1482.5,GCF_035927105.1,188
NW_027042902.1,2,1606,1797,5292,1607,1796,+,1213.1,GCF_036884675.1,189
NW_027042902.1,7978,9770,9961,13452,9771,9960,+,1479.5,GCF_036884675.1,189
NW_027042902.1,16136,17928,18119,21610,17929,18118,+,1479.5,GCF_036884675.1,189
NW_027042902.1,24294,26087,26278,29772,26088,26277,+,1458.8,GCF_036884675.1,189
NW_027042902.1,32476,34268,34459,37929,34269,34458,+,1441.9,GCF_036884675.1,189
NW_026946674.1,1116268,1118068,1118267,1121763,1118069,1118266,+,1519.4,GCF_900007245.1,197
NW_024545283.1,366502,368298,368545,373679,368299,368544,+,1457.1,GCF_900519145.1,245
NW_024545242.1,126318,128116,128336,131902,128117,128335,+,1508.3,GCF_903064755.1,218
NW_024545242.1,134610,136408,136628,140766,136409,136627,+,1508.3,GCF_903064755.1,218
NW_025091326.1,2464752,2466565,2466737,2472435,2466566,2466736,+,717.1,GCF_907166805.1,170
NW_025091326.1,2472646,2474444,2474610,2479932,2474445,2474609,+,911.9,GCF_907166805.1,164
NC_006040.1,1497012,1498809,1490643,1496782,1496783,1497011,-,3237.7,GCF_000002515.2,228
NC_006040.1,1505732,1507528,1501227,1505502,1505503,1505731,-,3334.4,GCF_000002515.2,228
NC_006040.1,1514442,1516237,1509938,1514212,1514213,1514441,-,3332.3,GCF_000002515.2,228
NC_007197.1,442645,444442,435398,442458,442459,442644,-,3364.2,GCF_000002655.1,185
NT_166520.1,637646,639443,633641,637458,637459,637645,-,3342.0,GCF_000002855.4,186
NT_166520.1,646075,647872,641600,645887,645888,646074,-,3338.3,GCF_000002855.4,186
NT_166520.1,654034,655831,650029,653846,653847,654033,-,3342.0,GCF_000002855.4,186
NC_012994.1,822770,824571,818908,822541,822542,822769,-,3327.6,GCF_000026365.1,227
NC_012994.1,832638,834439,828776,832409,832410,832637,-,3327.6,GCF_000026365.1,227
NC_012994.1,839345,841146,835486,839117,839118,839344,-,3334.2,GCF_000026365.1,226
NC_005788.4,445833,447626,442102,445623,445624,445832,-,3314.1,GCF_000091025.4,208
NC_005788.4,454030,455823,450299,453820,453821,454029,-,3314.1,GCF_000091025.4,208
NC_005788.4,462227,464020,458496,462017,462018,462226,-,3314.1,GCF_000091025.4,208
NC_005788.4,470424,472217,466693,470214,470215,470423,-,3314.1,GCF_000091025.4,208
NC_005788.4,478621,480414,474890,478411,478412,478620,-,3314.1,GCF_000091025.4,208
NC_005788.4,486818,488611,483087,486608,486609,486817,-,3314.1,GCF_000091025.4,208
NC_005788.4,495015,496808,491284,494805,494806,495014,-,3314.1,GCF_000091025.4,208
NC_005788.4,503212,505005,499481,503002,503003,503211,-,3314.1,GCF_000091025.4,208
NC_005788.4,511409,513202,507678,511199,511200,511408,-,3314.1,GCF_000091025.4,208
NC_005788.4,519606,521399,515875,519396,519397,519605,-,3314.1,GCF_000091025.4,208
NC_005788.4,527803,529596,524072,527593,527594,527802,-,3314.1,GCF_000091025.4,208
NC_005788.4,536000,537793,532269,535790,535791,535999,-,3314.1,GCF_000091025.4,208
NC_005788.4,544197,545990,540466,543987,543988,544196,-,3314.1,GCF_000091025.4,208
NC_005788.4,552394,554187,548663,552184,552185,552393,-,3314.1,GCF_000091025.4,208
NC_005788.4,560591,562384,556860,560381,560382,560590,-,3314.1,GCF_000091025.4,208
NC_005788.4,568788,570581,565057,568578,568579,568787,-,3314.1,GCF_000091025.4,208
NC_005788.4,576985,578778,573254,576775,576776,576984,-,3314.1,GCF_000091025.4,208
NC_005788.4,585182,586975,581451,584972,584973,585181,-,3314.1,GCF_000091025.4,208
NC_005788.4,593379,595172,589648,593169,593170,593378,-,3314.1,GCF_000091025.4,208
NC_005788.4,601576,603369,597845,601366,601367,601575,-,3314.1,GCF_000091025.4,208
NC_005788.4,609773,611566,606042,609563,609564,609772,-,3314.1,GCF_000091025.4,208
NC_005788.4,617970,619763,614239,617760,617761,617969,-,3314.1,GCF_000091025.4,208
NC_005788.4,626167,627960,622436,625957,625958,626166,-,3314.1,GCF_000091025.4,208
NC_005788.4,634364,636157,630633,634154,634155,634363,-,3314.1,GCF_000091025.4,208
NC_005788.4,642561,644354,638830,642351,642352,642560,-,3314.1,GCF_000091025.4,208
NC_005788.4,650758,652551,647027,650548,650549,650757,-,3314.1,GCF_000091025.4,208
NC_005788.4,658955,660748,655224,658745,658746,658954,-,3314.1,GCF_000091025.4,208
NC_005788.4,667152,668945,663421,666942,666943,667151,-,3314.1,GCF_000091025.4,208
NC_005788.4,675349,677142,671618,675139,675140,675348,-,3314.1,GCF_000091025.4,208
NC_005788.4,683546,685339,679815,683336,683337,683545,-,3314.1,GCF_000091025.4,208
NC_005788.4,691743,693536,688012,691533,691534,691742,-,3314.1,GCF_000091025.4,208
NC_005788.4,699940,701733,696209,699730,699731,699939,-,3314.1,GCF_000091025.4,208
NC_005788.4,708137,709930,704406,707927,707928,708136,-,3314.1,GCF_000091025.4,208
NC_005788.4,716334,718127,712603,716124,716125,716333,-,3314.1,GCF_000091025.4,208
NC_005788.4,724531,726324,720800,724321,724322,724530,-,3314.1,GCF_000091025.4,208
NC_005788.4,732728,734521,728997,732518,732519,732727,-,3314.1,GCF_000091025.4,208
NC_005788.4,740925,742718,737194,740715,740716,740924,-,3314.1,GCF_000091025.4,208
NC_005788.4,749122,750915,745391,748912,748913,749121,-,3314.1,GCF_000091025.4,208
NC_005788.4,757319,759112,753588,757109,757110,757318,-,3314.1,GCF_000091025.4,208
NC_006684.1,279856,281659,276211,279732,279733,279855,-,3362.2,GCF_000091045.1,122
NC_006684.1,287938,289741,284293,287814,287815,287937,-,3362.2,GCF_000091045.1,122
NC_013084.1,1138188,1139985,1134414,1137964,1137965,1138187,-,3321.1,GCF_000142805.1,222
NC_013084.1,1146694,1148491,1142920,1146470,1146471,1146693,-,3321.1,GCF_000142805.1,222
NW_014040569.1,669051,670846,665153,668820,668821,669050,-,3170.7,GCF_000143105.1,229
NW_014040569.1,677764,679559,673871,677533,677534,677763,-,3202.6,GCF_000143105.1,229
NC_037313.1,4916,6714,1046,4767,4768,4915,-,3294.8,GCF_000143535.2,147
NW_007361252.1,5944,7738,2263,5760,5761,5943,-,1690.4,GCF_000149035.1,182
NW_007361116.1,71050,72825,67389,70869,70870,71049,-,3008.7,GCF_000149035.1,179
NW_007361116.1,79112,80902,75439,78931,78932,79111,-,2985.0,GCF_000149035.1,179
NW_007361116.1,107521,109315,103805,107337,107338,107520,-,1919.7,GCF_000149035.1,182
NW_007361116.1,115490,117284,111809,115306,115307,115489,-,1836.8,GCF_000149035.1,182
NW_001809796.1,1008347,1010156,1004662,1008175,1008176,1008346,-,3254.2,GCF_000149425.1,170
NW_001809796.1,1016703,1018520,1012999,1016529,1016530,1016702,-,3129.7,GCF_000149425.1,172
NW_011627862.1,5485,7305,1409,5296,5297,5484,-,3264.4,GCF_000149845.2,187
NW_011627862.1,13979,15793,10084,13789,13790,13978,-,3155.9,GCF_000149845.2,188
NW_011627862.1,22476,24284,18422,22290,22291,22475,-,3074.5,GCF_000149845.2,184
NW_011627862.1,30635,32434,26848,30462,30463,30634,-,2702.0,GCF_000149845.2,171
NW_009276955.1,11698,13446,8127,11572,11573,11697,-,2545.2,GCF_000150675.1,124
NW_009276955.1,19403,21200,15350,19272,19273,19402,-,1678.7,GCF_000150675.1,129
NW_015441018.1,12133,14306,4891,11932,11933,12132,-,1590.2,GCF_000150705.2,199
NW_015441018.1,58334,60132,55120,58133,58134,58333,-,1763.8,GCF_000150705.2,199
NW_011371365.1,611363,613160,605350,611163,611164,611362,-,3315.8,GCF_000150735.1,198
NW_011371365.1,619582,621380,615262,619382,619383,619581,-,3333.7,GCF_000150735.1,198
NW_011371365.1,627757,629555,623435,627557,627558,627756,-,3337.8,GCF_000150735.1,198
NW_003315035.1,36298,38095,32626,36167,36168,36297,-,3211.3,GCF_000150825.1,129
NW_003315035.1,43770,45568,40089,43628,43629,43769,-,3184.7,GCF_000150825.1,140
NW_003315035.1,52459,54254,48787,52328,52329,52458,-,3209.3,GCF_000150825.1,129
NW_003315035.1,59917,61711,56248,59787,59788,59916,-,3204.3,GCF_000150825.1,128
NW_003315035.1,67376,69173,63704,67245,67246,67375,-,3209.3,GCF_000150825.1,129
NW_003315035.1,74839,76636,71167,74708,74709,74838,-,3208.9,GCF_000150825.1,129
NW_003315066.1,10912,12710,4130,10662,10663,10911,-,3328.3,GCF_000151125.1,248
NW_003315232.1,4082,5880,345,3832,3833,4081,-,3302.1,GCF_000151505.1,248
NW_003298972.1,51519,53319,47839,51344,51345,51518,-,3305.3,GCF_000151645.1,173
NW_006711156.1,1038963,1040758,1035205,1038740,1038741,1038962,-,3234.3,GCF_000167675.1,221
NW_014013678.1,223664,225459,219515,223462,223463,223663,-,3236.9,GCF_000170995.1,200
NW_014013678.1,231592,233387,227442,231390,231391,231591,-,3237.1,GCF_000170995.1,200
NW_014013678.1,239520,241315,235370,239318,239319,239519,-,3237.1,GCF_000170995.1,200
NW_014013678.1,247448,249243,243298,247246,247247,247447,-,3237.1,GCF_000170995.1,200
NW_014013678.1,255376,257171,251226,255174,255175,255375,-,3237.1,GCF_000170995.1,200
NW_023503284.1,326738,328522,323164,326586,326587,326737,-,3331.9,GCF_000182765.1,150
NW_006281103.1,91894,93682,87890,91694,91695,91893,-,1791.5,GCF_000203795.2,198
NW_006768841.1,369998,371802,366200,369804,369805,369997,-,3076.6,GCF_000204055.1,192
NW_006768822.1,578262,580066,574465,578068,578069,578261,-,3077.3,GCF_000204055.1,192
NW_006768815.1,660865,662650,656723,660671,660672,660864,-,2955.7,GCF_000204055.1,192
NW_006768815.1,697104,698907,693310,696910,696911,697103,-,3040.1,GCF_000204055.1,192
NW_006768800.1,921785,923589,913762,921591,921592,921784,-,1897.4,GCF_000204055.1,192
NW_006768798.1,978196,980000,974398,978002,978003,978195,-,3081.1,GCF_000204055.1,192
NW_006768784.1,1251102,1252906,1247306,1250908,1250909,1251101,-,3059.3,GCF_000204055.1,192
NW_006768784.1,1262718,1264522,1258921,1262524,1262525,1262717,-,3080.9,GCF_000204055.1,192
NW_006768768.1,2692982,2694786,2689187,2692788,2692789,2692981,-,3056.4,GCF_000204055.1,192
NW_006768768.1,2720699,2722502,2716901,2720505,2720506,2720698,-,3076.8,GCF_000204055.1,192
NC_009043.1,1709751,1711549,1706066,1709561,1709562,1709750,-,3332.3,GCF_000209165.1,188
NW_003533851.1,13105,14902,9441,12954,12955,13104,-,2343.0,GCF_000230375.1,149
NW_003533858.1,30164,31960,23523,29998,29999,30163,-,2146.2,GCF_000230375.1,164
NW_003533851.1,38487,40283,32350,38321,38322,38486,-,2015.5,GCF_000230375.1,164
NW_003533858.1,46679,48478,40597,46513,46514,46678,-,2149.7,GCF_000230375.1,164
NW_003533858.1,61606,63402,55597,61440,61441,61605,-,2174.0,GCF_000230375.1,164
NW_003533858.1,70561,72359,66881,70395,70396,70560,-,2146.8,GCF_000230375.1,164
NW_003533858.1,77881,79677,72043,77715,77716,77880,-,2133.7,GCF_000230375.1,164
NW_003533858.1,86169,87965,79361,86003,86004,86168,-,2117.2,GCF_000230375.1,164
NW_003533858.1,157517,159313,150340,157351,157352,157516,-,2109.4,GCF_000230375.1,164
NW_003533858.1,165380,167176,159280,165214,165215,165379,-,2148.6,GCF_000230375.1,164
NW_003533858.1,176594,178390,172746,176428,176429,176593,-,2153.7,GCF_000230375.1,164
NW_003533858.1,184330,186126,178044,184164,184165,184329,-,2199.8,GCF_000230375.1,164
NW_003533858.1,218239,220035,211032,218073,218074,218238,-,2232.9,GCF_000230375.1,164
NW_003533858.1,240402,242198,234454,240236,240237,240401,-,2204.9,GCF_000230375.1,164
NW_003533867.1,1006442,1008238,1000841,1006276,1006277,1006441,-,2184.5,GCF_000230375.1,164
NW_003533867.1,1014383,1016179,1007922,1014217,1014218,1014382,-,1970.8,GCF_000230375.1,164
NW_003533867.1,1023038,1024834,1015863,1022872,1022873,1023037,-,2171.9,GCF_000230375.1,164
NW_003533867.1,1031042,1032838,1024518,1030876,1030877,1031041,-,2222.4,GCF_000230375.1,164
NW_003533867.1,1061703,1063499,1056986,1061537,1061538,1061702,-,2232.8,GCF_000230375.1,164
NW_003533867.1,1070221,1072017,1063466,1070055,1070056,1070220,-,2202.4,GCF_000230375.1,164
NW_003533867.1,1078640,1080436,1071984,1078474,1078475,1078639,-,2207.4,GCF_000230375.1,164
NW_003533867.1,1086756,1088552,1080403,1086590,1086591,1086755,-,2308.5,GCF_000230375.1,164
NW_003533867.1,1095960,1097756,1088945,1095794,1095795,1095959,-,2286.9,GCF_000230375.1,164
NW_003533867.1,1105495,1107291,1098282,1105329,1105330,1105494,-,2658.6,GCF_000230375.1,164
NW_003533867.1,1114291,1116092,1107258,1114125,1114126,1114290,-,3195.7,GCF_000230375.1,164
NW_003533866.1,2872488,2874287,2869001,2872322,2872323,2872487,-,1311.5,GCF_000230375.1,164
NW_003533866.1,2880207,2882003,2873971,2880040,2880041,2880206,-,2092.6,GCF_000230375.1,165
NW_003533866.1,2890094,2891890,2886353,2889928,2889929,2890093,-,2169.9,GCF_000230375.1,164
NW_003533866.1,2929539,2931335,2924921,2929373,2929374,2929538,-,2155.5,GCF_000230375.1,164
NW_003533866.1,2936892,2938688,2931302,2936726,2936727,2936891,-,2119.4,GCF_000230375.1,164
NC_026477.1,7964570,7966364,7960901,7964420,7964421,7964569,-,3239.9,GCF_000240135.3,148
NC_026477.1,7972303,7974097,7968634,7972153,7972154,7972302,-,3239.9,GCF_000240135.3,148
NC_026477.1,7980036,7981830,7976367,7979886,7979887,7980035,-,3239.9,GCF_000240135.3,148
NC_026477.1,7987769,7989563,7984100,7987619,7987620,7987768,-,3239.6,GCF_000240135.3,148
NC_026477.1,8016406,8018200,8012737,8016256,8016257,8016405,-,3239.9,GCF_000240135.3,148
NW_013524662.1,3073,4487,10,2854,2855,3072,-,1116.9,GCF_000250985.1,217
NW_006763101.1,3190,4989,9,3004,3005,3189,-,1563.0,GCF_000298775.1,184
NW_006767655.1,3899,7699,124,3673,3674,3898,-,3401.6,GCF_000300595.1,224
NC_018301.1,344548,346332,340246,344404,344405,344547,-,3335.8,GCF_000315875.1,142
NC_020188.1,6098,7892,2481,5983,5984,6097,-,3326.9,GCF_000315915.1,113
NW_012133813.1,4373,6170,478,4137,4138,4372,-,3197.9,GCF_000403515.1,234
NW_020269627.1,8228,10038,3428,8116,8117,8227,-,3249.9,GCF_000439145.1,110
NW_020269271.1,192047,193857,187376,191935,191936,192046,-,3283.5,GCF_000439145.1,110
NW_015961967.1,4464,6261,577,4233,4234,4463,-,3189.1,GCF_000497045.1,229
NW_024467143.1,4579,6374,324,4388,4389,4578,-,3015.7,GCF_000820605.1,189
NW_019212883.1,11306,13104,4682,11086,11087,11305,-,3293.9,GCF_000938715.1,218
NW_017253153.1,4604,6387,137,4415,4416,4603,-,3267.2,GCF_001278385.1,187
NC_036029.1,1165730,1167526,1161408,1165498,1165499,1165729,-,3326.4,GCF_001417885.1,230
NC_036029.1,1174472,1176268,1170150,1174240,1174241,1174471,-,3326.4,GCF_001417885.1,230
NC_030893.1,999563,1001358,995304,999340,999341,999562,-,3321.3,GCF_001548555.1,221
NC_030893.1,1007663,1009458,1003404,1007440,1007441,1007662,-,3321.3,GCF_001548555.1,221
NC_030893.1,1015762,1017557,1011503,1015539,1015540,1015761,-,3321.3,GCF_001548555.1,221
NC_030893.1,1023861,1025656,1019602,1023638,1023639,1023860,-,3321.3,GCF_001548555.1,221
NC_030893.1,1031960,1033755,1027701,1031737,1031738,1031959,-,3321.3,GCF_001548555.1,221
NC_030893.1,1040059,1041854,1035800,1039836,1039837,1040058,-,3321.3,GCF_001548555.1,221
NC_030893.1,1048158,1049953,1043899,1047935,1047936,1048157,-,3321.3,GCF_001548555.1,221
NC_030893.1,1056257,1058052,1051998,1056034,1056035,1056256,-,3321.3,GCF_001548555.1,221
NC_030893.1,1064356,1066151,1060097,1064133,1064134,1064355,-,3321.3,GCF_001548555.1,221
NC_030893.1,1072455,1074250,1068196,1072232,1072233,1072454,-,3321.3,GCF_001548555.1,221
NC_030893.1,1080554,1082349,1076295,1080331,1080332,1080553,-,3321.3,GCF_001548555.1,221
NC_030893.1,1088653,1090448,1084394,1088430,1088431,1088652,-,3321.3,GCF_001548555.1,221
NC_030893.1,1096752,1098547,1092493,1096529,1096530,1096751,-,3321.3,GCF_001548555.1,221
NC_030893.1,1104851,1106646,1100592,1104628,1104629,1104850,-,3321.3,GCF_001548555.1,221
NC_030893.1,1112950,1114745,1108691,1112727,1112728,1112949,-,3321.3,GCF_001548555.1,221
NC_030893.1,1121049,1122844,1116790,1120826,1120827,1121048,-,3321.3,GCF_001548555.1,221
NC_030893.1,1129148,1130943,1124889,1128925,1128926,1129147,-,3321.3,GCF_001548555.1,221
NC_030893.1,1137247,1139042,1132988,1137024,1137025,1137246,-,3321.3,GCF_001548555.1,221
NC_030893.1,1145346,1147141,1141087,1145123,1145124,1145345,-,3321.3,GCF_001548555.1,221
NC_030893.1,1153445,1155240,1149186,1153222,1153223,1153444,-,3321.3,GCF_001548555.1,221
NC_030893.1,1161544,1163339,1157285,1161321,1161322,1161543,-,3321.3,GCF_001548555.1,221
NC_030893.1,1169643,1171438,1165384,1169420,1169421,1169642,-,3321.3,GCF_001548555.1,221
NC_030893.1,1177742,1179537,1173483,1177519,1177520,1177741,-,3321.3,GCF_001548555.1,221
NC_030893.1,1185841,1187636,1181582,1185618,1185619,1185840,-,3321.3,GCF_001548555.1,221
NC_030893.1,1193940,1195735,1189681,1193717,1193718,1193939,-,3321.3,GCF_001548555.1,221
NC_030893.1,1202039,1203834,1197780,1201816,1201817,1202038,-,3321.3,GCF_001548555.1,221
NC_030893.1,1210138,1211933,1205879,1209915,1209916,1210137,-,3321.3,GCF_001548555.1,221
NC_030893.1,1218237,1220032,1213978,1218014,1218015,1218236,-,3321.3,GCF_001548555.1,221
NC_030893.1,1226336,1228131,1222077,1226113,1226114,1226335,-,3321.3,GCF_001548555.1,221
NC_030893.1,1234435,1236230,1230176,1234212,1234213,1234434,-,3321.3,GCF_001548555.1,221
NC_030893.1,1242532,1244327,1238275,1242309,1242310,1242531,-,3321.3,GCF_001548555.1,221
NC_054391.1,3856081,3857875,3852548,3855908,3855909,3856080,-,2885.1,GCF_001625195.1,171
NW_017265148.1,326920,328749,322357,326722,326723,326919,-,3220.8,GCF_001638985.1,196
NC_031674.1,4902859,4904658,4899216,4902718,4902719,4902858,-,3308.0,GCF_001640025.1,139
NC_031674.1,4911477,4913275,4907834,4911336,4911337,4911476,-,3308.0,GCF_001640025.1,139
NC_031674.1,4920094,4921892,4916452,4919953,4919954,4920093,-,3295.3,GCF_001640025.1,139
NC_031674.1,4928713,4930511,4925070,4928572,4928573,4928712,-,3308.0,GCF_001640025.1,139
NC_031674.1,4937330,4939128,4933688,4937189,4937190,4937329,-,3295.3,GCF_001640025.1,139
NC_031674.1,4945948,4947747,4942305,4945807,4945808,4945947,-,3308.0,GCF_001640025.1,139
NC_031674.1,4954565,4956216,4950923,4954424,4954425,4954564,-,3297.5,GCF_001640025.1,139
NW_026088304.1,28552,30348,21580,28373,28374,28551,-,3294.2,GCF_001723175.1,177
NW_024468085.1,3712,5511,72,3532,3533,3711,-,3348.4,GCF_001896365.1,178
NW_019028972.1,8331,10132,3157,8209,8210,8330,-,3372.2,GCF_002102565.1,120
NW_019028972.1,16045,17846,10870,15923,15924,16044,-,3372.1,GCF_002102565.1,120
NW_024468018.1,173543,175681,166456,173403,173404,173542,-,2630.9,GCF_002105105.1,138
NW_019029102.1,3735,5532,1,3547,3548,3734,-,2798.4,GCF_002105155.1,186
NW_020798475.1,11688,13485,4381,11501,11502,11687,-,3362.5,GCF_002237265.1,185
NW_020194004.1,70296,72083,66802,70193,70194,70295,-,3227.4,GCF_002251995.1,101
NW_020194005.1,747887,749674,744394,747785,747786,747886,-,3219.8,GCF_002251995.1,100
NW_020194005.1,1575775,1577562,1572282,1575673,1575674,1575774,-,3216.4,GCF_002251995.1,100
NW_020194004.1,1616921,1618708,1613428,1616819,1616820,1616920,-,3221.4,GCF_002251995.1,100
NW_020194005.1,2235141,2236928,2230384,2235039,2235040,2235140,-,3224.7,GCF_002251995.1,100
NW_024468491.1,14667,16463,10818,14518,14519,14666,-,3339.8,GCF_002846915.1,147
NW_020194284.1,790252,792044,786618,790068,790069,790251,-,3315.4,GCF_002847465.1,182
NW_020194357.1,26877,28673,23007,26694,26695,26876,-,3344.3,GCF_002847485.1,181
NW_020194341.1,1700289,1702084,1696425,1700106,1700107,1700288,-,3330.7,GCF_002847485.1,181
NC_042506.1,3773,5537,219,3668,3669,3772,-,3314.4,GCF_003054445.1,103
NW_020289963.1,5467,8047,1,5307,5308,5466,-,2354.3,GCF_003144205.1,158
NW_020291068.1,16075,17872,12014,15887,15888,16074,-,3350.0,GCF_003184525.1,186
NW_025763469.1,29902,31699,25885,29684,29685,29901,-,3343.8,GCF_003444635.1,216
NW_025763469.1,42445,44242,38428,42227,42228,42444,-,3344.6,GCF_003444635.1,216
NW_021167535.1,3668,5465,14,3537,3538,3667,-,3207.9,GCF_003724135.2,129
NW_020939774.1,6010,7817,2308,5809,5810,6009,-,3339.4,GCF_003851025.1,199
NW_020939767.1,38354,40161,34652,38153,38154,38353,-,3339.4,GCF_003851025.1,199
NC_082408.1,6046,7842,6,5904,5905,6045,-,3301.9,GCF_004011695.2,140
NC_082408.1,15766,17562,8755,15624,15625,15765,-,3308.5,GCF_004011695.2,140
NC_082408.1,25482,27280,18475,25340,25341,25481,-,3308.8,GCF_004011695.2,140
NC_082408.1,34664,36462,27670,34522,34523,34663,-,3312.1,GCF_004011695.2,140
NC_082408.1,45060,46858,37798,44918,44919,45059,-,3306.0,GCF_004011695.2,140
NW_021167190.1,8995,10793,5118,8808,8809,8994,-,3349.6,GCF_004022145.1,185
NW_022156942.1,3731,5941,18,3576,3577,3730,-,2587.2,GCF_004353045.1,153
NC_043725.1,9585,11382,5073,9362,9363,9584,-,3194.1,GCF_005498985.1,221
NC_043718.1,30531,32329,26016,30308,30309,30530,-,3130.2,GCF_005498985.1,221
NC_043718.1,42697,44494,38185,42474,42475,42696,-,3194.1,GCF_005498985.1,221
NC_043718.1,50410,52206,45898,50187,50188,50409,-,3194.1,GCF_005498985.1,221
NC_043718.1,161865,163661,157354,161642,161643,161864,-,3181.4,GCF_005498985.1,221
NC_043718.1,175944,177741,171432,175721,175722,175943,-,3194.1,GCF_005498985.1,221
NC_043718.1,183651,185269,179144,183429,183430,183650,-,3178.0,GCF_005498985.1,220
NW_022158463.1,3819,5612,100,3619,3620,3818,-,3142.6,GCF_006535985.1,198
