File	Gene	Count
GCA_027569715.1.gff	18s_rRNA	2
GCA_027575765.1.gff	18s_rRNA	2
GCA_027576935.1.gff	18s_rRNA	2
GCA_027577015.1.gff	18s_rRNA	2
GCA_027579435.1.gff	18s_rRNA	2
GCA_027600665.1.gff	18s_rRNA	2
GCA_027627215.1.gff	18s_rRNA	2
GCA_027919835.1.gff	18s_rRNA	2
GCA_028826845.1.gff	18s_rRNA	2
GCA_028826855.1.gff	18s_rRNA	2
GCA_028827385.1.gff	18s_rRNA	2
GCA_028827545.1.gff	18s_rRNA	2
GCA_028827645.1.gff	18s_rRNA	2
GCA_028828025.1.gff	18s_rRNA	2
GCA_028828045.1.gff	18s_rRNA	2
GCA_028828285.1.gff	18s_rRNA	2
GCA_028828495.1.gff	18s_rRNA	2
GCA_029281465.1.gff	18s_rRNA	2
GCA_029281795.1.gff	18s_rRNA	2
GCA_029282135.1.gff	18s_rRNA	2
GCA_029532465.1.gff	18s_rRNA	2
GCA_029542925.1.gff	18s_rRNA	2
GCA_029635245.1.gff	18s_rRNA	2
GCA_029717555.1.gff	18s_rRNA	2
GCA_029719445.1.gff	18s_rRNA	2
GCA_029747595.1.gff	18s_rRNA	2
GCA_029851405.1.gff	18s_rRNA	2
GCA_029948375.1.gff	18s_rRNA	2
GCA_030039255.1.gff	18s_rRNA	2
GCA_030068005.1.gff	18s_rRNA	2
GCA_030077755.1.gff	18s_rRNA	2
GCA_030271015.1.gff	18s_rRNA	2
GCA_030370665.1.gff	18s_rRNA	2
GCA_030463045.1.gff	18s_rRNA	2
GCA_030512305.1.gff	18s_rRNA	2
GCA_030512325.1.gff	18s_rRNA	2
GCA_030512335.1.gff	18s_rRNA	2
GCA_030556585.1.gff	18s_rRNA	2
GCA_030556595.1.gff	18s_rRNA	2
GCA_030556845.1.gff	18s_rRNA	2
GCA_030556875.1.gff	18s_rRNA	2
GCA_030556995.1.gff	18s_rRNA	2
GCA_030562965.1.gff	18s_rRNA	2
GCA_030563625.1.gff	18s_rRNA	2
GCA_030563945.1.gff	18s_rRNA	2
GCA_030563985.1.gff	18s_rRNA	2
GCA_030568015.1.gff	18s_rRNA	2
GCA_030568935.1.gff	18s_rRNA	2
GCA_030569015.1.gff	18s_rRNA	2
GCA_030569375.1.gff	18s_rRNA	2
GCA_030569775.1.gff	18s_rRNA	2
GCA_030570235.1.gff	18s_rRNA	2
GCA_030570555.1.gff	18s_rRNA	2
GCA_030571675.1.gff	18s_rRNA	2
GCA_030572615.1.gff	18s_rRNA	2
GCA_030574075.1.gff	18s_rRNA	2
GCA_030578775.1.gff	18s_rRNA	2
GCA_030579255.1.gff	18s_rRNA	2
GCA_030579815.1.gff	18s_rRNA	2
GCA_030674225.1.gff	18s_rRNA	2
GCA_031771865.1.gff	18s_rRNA	2
GCA_032173475.1.gff	18s_rRNA	2
GCA_032629725.1.gff	18s_rRNA	2
GCA_033439665.1.gff	18s_rRNA	2
GCA_034447905.1.gff	18s_rRNA	2
GCA_035222475.1.gff	18s_rRNA	2
GCA_035222485.1.gff	18s_rRNA	2
GCA_035773095.1.gff	18s_rRNA	2
GCA_035773195.1.gff	18s_rRNA	2
GCA_036327395.1.gff	18s_rRNA	2
GCA_036370985.1.gff	18s_rRNA	2
GCA_036872985.1.gff	18s_rRNA	2
GCA_036971165.1.gff	18s_rRNA	2
GCA_036971435.1.gff	18s_rRNA	2
GCA_037043995.1.gff	18s_rRNA	2
GCA_037044025.1.gff	18s_rRNA	2
GCA_037044115.1.gff	18s_rRNA	2
GCA_037102815.1.gff	18s_rRNA	2
GCA_037176885.1.gff	18s_rRNA	2
GCA_037178605.1.gff	18s_rRNA	2
GCA_037289395.1.gff	18s_rRNA	2
GCA_037950935.1.gff	18s_rRNA	2
GCA_038088635.1.gff	18s_rRNA	2
GCA_038088775.1.gff	18s_rRNA	2
GCA_038088875.1.gff	18s_rRNA	2
GCA_038089295.1.gff	18s_rRNA	2
GCA_038089615.1.gff	18s_rRNA	2
GCA_038089695.1.gff	18s_rRNA	2
GCA_038089755.1.gff	18s_rRNA	2
GCA_038089955.1.gff	18s_rRNA	2
GCA_038089995.1.gff	18s_rRNA	2
GCA_038090055.1.gff	18s_rRNA	2
GCA_038090075.1.gff	18s_rRNA	2
GCA_038090115.1.gff	18s_rRNA	2
GCA_038090195.1.gff	18s_rRNA	2
GCA_038090275.1.gff	18s_rRNA	2
GCA_038090315.1.gff	18s_rRNA	2
GCA_038090335.1.gff	18s_rRNA	2
GCA_038090475.1.gff	18s_rRNA	2
GCA_038090555.1.gff	18s_rRNA	2
GCA_038090735.1.gff	18s_rRNA	2
GCA_038091055.1.gff	18s_rRNA	2
GCA_038091095.1.gff	18s_rRNA	2
GCA_038091115.1.gff	18s_rRNA	2
GCA_038091155.1.gff	18s_rRNA	2
GCA_038091295.1.gff	18s_rRNA	2
GCA_038091355.1.gff	18s_rRNA	2
GCA_038091395.1.gff	18s_rRNA	2
GCA_038091575.1.gff	18s_rRNA	2
GCA_038091595.1.gff	18s_rRNA	2
GCA_038091715.1.gff	18s_rRNA	2
GCA_038091735.1.gff	18s_rRNA	2
GCA_038091875.1.gff	18s_rRNA	2
GCA_038091885.1.gff	18s_rRNA	2
GCA_038091935.1.gff	18s_rRNA	2
GCA_038091995.1.gff	18s_rRNA	2
GCA_038092015.1.gff	18s_rRNA	2
GCA_038092235.1.gff	18s_rRNA	2
GCA_038092315.1.gff	18s_rRNA	2
GCA_038092575.1.gff	18s_rRNA	2
GCA_038092595.1.gff	18s_rRNA	2
GCA_038092615.1.gff	18s_rRNA	2
GCA_038092735.1.gff	18s_rRNA	2
GCA_038092815.1.gff	18s_rRNA	2
GCA_038092935.1.gff	18s_rRNA	2
GCA_038092955.1.gff	18s_rRNA	2
GCA_038093035.1.gff	18s_rRNA	2
GCA_038093055.1.gff	18s_rRNA	2
GCA_038093975.1.gff	18s_rRNA	2
GCA_038094095.1.gff	18s_rRNA	2
GCA_038362585.1.gff	18s_rRNA	2
GCA_038363885.1.gff	18s_rRNA	2
GCA_038380885.1.gff	18s_rRNA	2
GCA_038406795.1.gff	18s_rRNA	2
GCA_900074725.1.gff	18s_rRNA	2
GCA_900074745.1.gff	18s_rRNA	2
GCA_900074755.1.gff	18s_rRNA	2
GCA_900074765.1.gff	18s_rRNA	2
GCA_900175165.2.gff	18s_rRNA	2
GCA_900180425.1.gff	18s_rRNA	2
GCA_903064755.1.gff	18s_rRNA	2
GCA_905066765.1.gff	18s_rRNA	2
GCA_910591915.1.gff	18s_rRNA	2
GCA_910592055.1.gff	18s_rRNA	2
GCA_910592135.1.gff	18s_rRNA	2
GCA_910592205.1.gff	18s_rRNA	2
GCA_910592215.1.gff	18s_rRNA	2
GCA_910890315.1.gff	18s_rRNA	2
GCA_911456355.1.gff	18s_rRNA	2
GCA_917563905.1.gff	18s_rRNA	2
GCA_947243795.1.gff	18s_rRNA	2
GCA_947623385.2.gff	18s_rRNA	2
GCA_951640195.1.gff	18s_rRNA	2
GCA_963556695.1.gff	18s_rRNA	2
GCA_964035675.1.gff	18s_rRNA	2
GCA_000002545.2.gff	18s_rRNA	1
GCA_000002655.1.gff	18s_rRNA	1
GCA_000026945.1.gff	18s_rRNA	1
GCA_000143535.4.gff	18s_rRNA	1
GCA_000149615.1.gff	18s_rRNA	1
GCA_000149645.4.gff	18s_rRNA	1
GCA_000151505.1.gff	18s_rRNA	1
GCA_000167675.2.gff	18s_rRNA	1
GCA_000171015.2.gff	18s_rRNA	1
GCA_000182765.2.gff	18s_rRNA	1
GCA_000182965.3.gff	18s_rRNA	1
GCA_000183025.1.gff	18s_rRNA	1
GCA_000187245.3.gff	18s_rRNA	1
GCA_000192795.1.gff	18s_rRNA	1
GCA_000209165.1.gff	18s_rRNA	1
GCA_000221225.1.gff	18s_rRNA	1
GCA_000223485.1.gff	18s_rRNA	1
GCA_000223765.2.gff	18s_rRNA	1
GCA_000226115.1.gff	18s_rRNA	1
GCA_000227115.2.gff	18s_rRNA	1
GCA_000235945.1.gff	18s_rRNA	1
GCA_000236905.1.gff	18s_rRNA	1
GCA_000250985.1.gff	18s_rRNA	1
GCA_000263375.1.gff	18s_rRNA	1
GCA_000264905.1.gff	18s_rRNA	1
GCA_000271605.1.gff	18s_rRNA	1
GCA_000271625.1.gff	18s_rRNA	1
GCA_000275845.1.gff	18s_rRNA	1
GCA_000281105.1.gff	18s_rRNA	1
GCA_000292625.1.gff	18s_rRNA	1
GCA_000298775.1.gff	18s_rRNA	1
GCA_000304475.1.gff	18s_rRNA	1
GCA_000315645.2.gff	18s_rRNA	1
GCA_000315875.1.gff	18s_rRNA	1
GCA_000316135.1.gff	18s_rRNA	1
GCA_000320565.2.gff	18s_rRNA	1
GCA_000320585.2.gff	18s_rRNA	1
GCA_000320605.2.gff	18s_rRNA	1
GCA_000328475.2.gff	18s_rRNA	1
GCA_000328965.1.gff	18s_rRNA	1
GCA_000331835.2.gff	18s_rRNA	1
GCA_000338955.1.gff	18s_rRNA	1
GCA_000338995.1.gff	18s_rRNA	1
GCA_000340215.1.gff	18s_rRNA	1
GCA_000344685.1.gff	18s_rRNA	1
GCA_000347475.1.gff	18s_rRNA	1
GCA_000349005.2.gff	18s_rRNA	1
GCA_000349305.2.gff	18s_rRNA	1
GCA_000354255.1.gff	18s_rRNA	1
GCA_000359705.1.gff	18s_rRNA	1
GCA_000392275.1.gff	18s_rRNA	1
GCA_000400465.1.gff	18s_rRNA	1
GCA_000403515.1.gff	18s_rRNA	1
GCA_000464645.1.gff	18s_rRNA	1
GCA_000464975.1.gff	18s_rRNA	1
GCA_000465215.2.gff	18s_rRNA	1
GCA_000467715.1.gff	18s_rRNA	1
GCA_000472125.2.gff	18s_rRNA	1
GCA_000497045.1.gff	18s_rRNA	1
GCA_000497715.1.gff	18s_rRNA	1
GCA_000503235.1.gff	18s_rRNA	1
GCA_000504465.1.gff	18s_rRNA	1
GCA_000516985.1.gff	18s_rRNA	1
GCA_000523435.1.gff	18s_rRNA	1
GCA_000525045.1.gff	18s_rRNA	1
GCA_000576695.1.gff	18s_rRNA	1
GCA_000577495.1.gff	18s_rRNA	1
GCA_000585475.3.gff	18s_rRNA	1
GCA_000587855.1.gff	18s_rRNA	1
GCA_000611695.1.gff	18s_rRNA	1
GCA_000611715.1.gff	18s_rRNA	1
GCA_000611775.1.gff	18s_rRNA	1
GCA_000697055.1.gff	18s_rRNA	1
GCA_000697455.1.gff	18s_rRNA	1
GCA_000697665.1.gff	18s_rRNA	1
GCA_000697705.1.gff	18s_rRNA	1
GCA_000709145.1.gff	18s_rRNA	1
GCA_000729835.1.gff	18s_rRNA	1
GCA_000729855.1.gff	18s_rRNA	1
GCA_000731825.1.gff	18s_rRNA	1
GCA_000732775.1.gff	18s_rRNA	1
GCA_000733025.2.gff	18s_rRNA	1
GCA_000738915.1.gff	18s_rRNA	1
GCA_000739165.1.gff	18s_rRNA	1
GCA_000755205.1.gff	18s_rRNA	1
GCA_000760515.2.gff	18s_rRNA	1
GCA_000769265.1.gff	18s_rRNA	1
GCA_000787455.1.gff	18s_rRNA	1
GCA_000787465.1.gff	18s_rRNA	1
GCA_000787475.1.gff	18s_rRNA	1
GCA_000800745.1.gff	18s_rRNA	1
GCA_000803265.1.gff	18s_rRNA	1
GCA_000812075.1.gff	18s_rRNA	1
GCA_000812245.1.gff	18s_rRNA	1
GCA_000812885.1.gff	18s_rRNA	1
GCA_000812895.1.gff	18s_rRNA	1
GCA_000814945.1.gff	18s_rRNA	1
GCA_000817185.1.gff	18s_rRNA	1
GCA_000827205.1.gff	18s_rRNA	1
GCA_000827265.1.gff	18s_rRNA	1
GCA_000827325.1.gff	18s_rRNA	1
GCA_000827355.1.gff	18s_rRNA	1
GCA_000827475.1.gff	18s_rRNA	1
GCA_000833645.1.gff	18s_rRNA	1
GCA_000835435.1.gff	18s_rRNA	1
GCA_000835505.1.gff	18s_rRNA	1
GCA_000938715.1.gff	18s_rRNA	1
GCA_000950595.1.gff	18s_rRNA	1
GCA_000961545.1.gff	18s_rRNA	1
GCA_000978885.1.gff	18s_rRNA	1
GCA_000986645.1.gff	18s_rRNA	1
GCA_000988165.1.gff	18s_rRNA	1
GCA_001006505.1.gff	18s_rRNA	1
GCA_001008035.1.gff	18s_rRNA	1
GCA_001008265.1.gff	18s_rRNA	1
GCA_001021365.1.gff	18s_rRNA	1
GCA_001039675.1.gff	18s_rRNA	1
GCA_001051155.2.gff	18s_rRNA	1
GCA_001189435.1.gff	18s_rRNA	1
GCA_001204775.2.gff	18s_rRNA	1
GCA_001244265.2.gff	18s_rRNA	1
GCA_001262555.1.gff	18s_rRNA	1
GCA_001263375.1.gff	18s_rRNA	1
GCA_001272575.2.gff	18s_rRNA	1
GCA_001278385.1.gff	18s_rRNA	1
GCA_001305275.1.gff	18s_rRNA	1
GCA_001399465.1.gff	18s_rRNA	1
GCA_001414345.1.gff	18s_rRNA	1
GCA_001414355.1.gff	18s_rRNA	1
GCA_001414375.1.gff	18s_rRNA	1
GCA_001414415.1.gff	18s_rRNA	1
GCA_001414455.1.gff	18s_rRNA	1
GCA_001414485.1.gff	18s_rRNA	1
GCA_001430925.1.gff	18s_rRNA	1
GCA_001432165.1.gff	18s_rRNA	1
GCA_001455505.1.gff	18s_rRNA	1
GCA_001455585.1.gff	18s_rRNA	1
GCA_001457955.1.gff	18s_rRNA	1
GCA_001477535.1.gff	18s_rRNA	1
GCA_001477545.1.gff	18s_rRNA	1
GCA_001483325.1.gff	18s_rRNA	1
GCA_001500285.1.gff	18s_rRNA	1
GCA_001510565.1.gff	18s_rRNA	1
GCA_001510575.1.gff	18s_rRNA	1
GCA_001513805.1.gff	18s_rRNA	1
GCA_001513815.1.gff	18s_rRNA	1
GCA_001513835.1.gff	18s_rRNA	1
GCA_001513895.1.gff	18s_rRNA	1
GCA_001561935.1.gff	18s_rRNA	1
GCA_001563135.1.gff	18s_rRNA	1
GCA_001567575.1.gff	18s_rRNA	1
GCA_001578225.1.gff	18s_rRNA	1
GCA_001578235.1.gff	18s_rRNA	1
GCA_001599595.1.gff	18s_rRNA	1
GCA_001599675.1.gff	18s_rRNA	1
GCA_001600695.1.gff	18s_rRNA	1
GCA_001600755.1.gff	18s_rRNA	1
GCA_001625195.1.gff	18s_rRNA	1
GCA_001625285.1.gff	18s_rRNA	1
GCA_001625345.1.gff	18s_rRNA	1
GCA_001630435.1.gff	18s_rRNA	1
GCA_001636675.1.gff	18s_rRNA	1
GCA_001636715.1.gff	18s_rRNA	1
GCA_001636815.1.gff	18s_rRNA	1
GCA_001640655.1.gff	18s_rRNA	1
GCA_001642395.1.gff	18s_rRNA	1
GCA_001646965.1.gff	18s_rRNA	1
GCA_001651985.1.gff	18s_rRNA	1
GCA_001653235.2.gff	18s_rRNA	1
GCA_001657655.1.gff	18s_rRNA	1
GCA_001660795.1.gff	18s_rRNA	1
GCA_001661245.1.gff	18s_rRNA	1
GCA_001661475.1.gff	18s_rRNA	1
GCA_001661515.1.gff	18s_rRNA	1
GCA_001664035.1.gff	18s_rRNA	1
GCA_001680505.1.gff	18s_rRNA	1
GCA_001680515.1.gff	18s_rRNA	1
GCA_001692895.1.gff	18s_rRNA	1
GCA_001692915.1.gff	18s_rRNA	1
GCA_001696595.2.gff	18s_rRNA	1
GCA_001721665.1.gff	18s_rRNA	1
GCA_001736125.1.gff	18s_rRNA	1
GCA_001748505.1.gff	18s_rRNA	1
GCA_001754015.1.gff	18s_rRNA	1
GCA_001773325.1.gff	18s_rRNA	1
GCA_001792695.1.gff	18s_rRNA	1
GCA_001831195.1.gff	18s_rRNA	1
GCA_001856765.1.gff	18s_rRNA	1
GCA_001879275.1.gff	18s_rRNA	1
GCA_001882365.1.gff	18s_rRNA	1
GCA_001883845.1.gff	18s_rRNA	1
GCA_001889225.1.gff	18s_rRNA	1
GCA_001890105.1.gff	18s_rRNA	1
GCA_001895945.1.gff	18s_rRNA	1
GCA_001896365.1.gff	18s_rRNA	1
GCA_001931775.1.gff	18s_rRNA	1
GCA_001937105.1.gff	18s_rRNA	1
GCA_001939245.1.gff	18s_rRNA	1
GCA_001950455.1.gff	18s_rRNA	1
GCA_001953115.1.gff	18s_rRNA	1
GCA_001969505.1.gff	18s_rRNA	1
GCA_001970855.1.gff	18s_rRNA	1
GCA_001983365.1.gff	18s_rRNA	1
GCA_002018255.1.gff	18s_rRNA	1
GCA_002018265.1.gff	18s_rRNA	1
GCA_002018275.1.gff	18s_rRNA	1
GCA_002022785.1.gff	18s_rRNA	1
GCA_002072365.1.gff	18s_rRNA	1
GCA_002087915.1.gff	18s_rRNA	1
GCA_002092955.1.gff	18s_rRNA	1
GCA_002093855.1.gff	18s_rRNA	1
GCA_002094185.1.gff	18s_rRNA	1
GCA_002104995.1.gff	18s_rRNA	1
GCA_002105455.1.gff	18s_rRNA	1
GCA_002109505.1.gff	18s_rRNA	1
GCA_002116305.1.gff	18s_rRNA	1
GCA_002117355.1.gff	18s_rRNA	1
GCA_002157035.1.gff	18s_rRNA	1
GCA_002162495.1.gff	18s_rRNA	1
GCA_002162555.1.gff	18s_rRNA	1
GCA_002179835.1.gff	18s_rRNA	1
GCA_002215975.1.gff	18s_rRNA	1
GCA_002221725.1.gff	18s_rRNA	1
GCA_002233555.1.gff	18s_rRNA	1
GCA_002234235.1.gff	18s_rRNA	1
GCA_002234965.2.gff	18s_rRNA	1
GCA_002236755.2.gff	18s_rRNA	1
GCA_002240705.1.gff	18s_rRNA	1
GCA_002245345.1.gff	18s_rRNA	1
GCA_002261195.1.gff	18s_rRNA	1
GCA_002276475.2.gff	18s_rRNA	1
GCA_002286855.1.gff	18s_rRNA	1
GCA_002319055.1.gff	18s_rRNA	1
GCA_002335565.1.gff	18s_rRNA	1
GCA_002335585.1.gff	18s_rRNA	1
GCA_002335605.1.gff	18s_rRNA	1
GCA_002335625.1.gff	18s_rRNA	1
GCA_002368545.1.gff	18s_rRNA	1
GCA_002370135.1.gff	18s_rRNA	1
GCA_002370175.1.gff	18s_rRNA	1
GCA_002370295.1.gff	18s_rRNA	1
GCA_002370695.1.gff	18s_rRNA	1
GCA_002370815.1.gff	18s_rRNA	1
GCA_002370835.1.gff	18s_rRNA	1
GCA_002370875.1.gff	18s_rRNA	1
GCA_002374385.1.gff	18s_rRNA	1
GCA_002374405.1.gff	18s_rRNA	1
GCA_002374645.1.gff	18s_rRNA	1
GCA_002374725.1.gff	18s_rRNA	1
GCA_002564245.1.gff	18s_rRNA	1
GCA_002573605.1.gff	18s_rRNA	1
GCA_002583695.1.gff	18s_rRNA	1
GCA_002705745.1.gff	18s_rRNA	1
GCA_002775195.1.gff	18s_rRNA	1
GCA_002776505.1.gff	18s_rRNA	1
GCA_002778055.1.gff	18s_rRNA	1
GCA_002778105.1.gff	18s_rRNA	1
GCA_002778165.1.gff	18s_rRNA	1
GCA_002778195.1.gff	18s_rRNA	1
GCA_002785985.1.gff	18s_rRNA	1
GCA_002785995.1.gff	18s_rRNA	1
GCA_002786065.1.gff	18s_rRNA	1
GCA_002794465.1.gff	18s_rRNA	1
GCA_002796755.1.gff	18s_rRNA	1
GCA_002803225.1.gff	18s_rRNA	1
GCA_002812735.1.gff	18s_rRNA	1
GCA_002812745.2.gff	18s_rRNA	1
GCA_002851675.1.gff	18s_rRNA	1
GCA_002851705.1.gff	18s_rRNA	1
GCA_002851715.1.gff	18s_rRNA	1
GCA_002851775.1.gff	18s_rRNA	1
GCA_002865655.1.gff	18s_rRNA	1
GCA_002893645.1.gff	18s_rRNA	1
GCA_002893665.1.gff	18s_rRNA	1
GCA_002893725.1.gff	18s_rRNA	1
GCA_002901185.1.gff	18s_rRNA	1
GCA_002909645.1.gff	18s_rRNA	1
GCA_002916505.1.gff	18s_rRNA	1
GCA_002917075.1.gff	18s_rRNA	1
GCA_002917775.1.gff	18s_rRNA	1
GCA_002922495.1.gff	18s_rRNA	1
GCA_002927785.1.gff	18s_rRNA	1
GCA_002938385.1.gff	18s_rRNA	1
GCA_002964805.2.gff	18s_rRNA	1
GCA_002980475.2.gff	18s_rRNA	1
GCA_002980515.1.gff	18s_rRNA	1
GCA_002982035.1.gff	18s_rRNA	1
GCA_002994865.1.gff	18s_rRNA	1
GCA_002994995.1.gff	18s_rRNA	1
GCA_002995295.1.gff	18s_rRNA	1
GCA_003012085.1.gff	18s_rRNA	1
GCA_003012115.1.gff	18s_rRNA	1
GCA_003012165.1.gff	18s_rRNA	1
GCA_003012195.1.gff	18s_rRNA	1
GCA_003012245.1.gff	18s_rRNA	1
GCA_003012965.1.gff	18s_rRNA	1
GCA_003019875.1.gff	18s_rRNA	1
GCA_003020785.1.gff	18s_rRNA	1
GCA_003025255.1.gff	18s_rRNA	1
GCA_003031705.1.gff	18s_rRNA	1
GCA_003049465.1.gff	18s_rRNA	1
GCA_003049485.1.gff	18s_rRNA	1
GCA_003070745.1.gff	18s_rRNA	1
GCA_003144135.1.gff	18s_rRNA	1
GCA_003144205.1.gff	18s_rRNA	1
GCA_003144295.1.gff	18s_rRNA	1
GCA_003182015.1.gff	18s_rRNA	1
GCA_003184765.1.gff	18s_rRNA	1
GCA_003206725.1.gff	18s_rRNA	1
GCA_003268315.1.gff	18s_rRNA	1
GCA_003313825.1.gff	18s_rRNA	1
GCA_003313945.1.gff	18s_rRNA	1
GCA_003314055.1.gff	18s_rRNA	1
GCA_003314125.1.gff	18s_rRNA	1
GCA_003314315.1.gff	18s_rRNA	1
GCA_003315845.1.gff	18s_rRNA	1
GCA_003316055.1.gff	18s_rRNA	1
GCA_003316065.1.gff	18s_rRNA	1
GCA_003316125.1.gff	18s_rRNA	1
GCA_003316205.1.gff	18s_rRNA	1
GCA_003316355.1.gff	18s_rRNA	1
GCA_003316375.1.gff	18s_rRNA	1
GCA_003316435.1.gff	18s_rRNA	1
GCA_003316565.1.gff	18s_rRNA	1
GCA_003316615.1.gff	18s_rRNA	1
GCA_003316985.1.gff	18s_rRNA	1
GCA_003385265.1.gff	18s_rRNA	1
GCA_003426235.1.gff	18s_rRNA	1
GCA_003426965.1.gff	18s_rRNA	1
GCA_003449175.1.gff	18s_rRNA	1
GCA_003568695.1.gff	18s_rRNA	1
GCA_003611235.1.gff	18s_rRNA	1
GCA_003614865.1.gff	18s_rRNA	1
GCA_003614995.1.gff	18s_rRNA	1
GCA_003635345.1.gff	18s_rRNA	1
GCA_003664465.1.gff	18s_rRNA	1
GCA_003666085.1.gff	18s_rRNA	1
GCA_003671435.1.gff	18s_rRNA	1
GCA_003671575.3.gff	18s_rRNA	1
GCA_003693225.1.gff	18s_rRNA	1
GCA_003693505.1.gff	18s_rRNA	1
GCA_003693545.1.gff	18s_rRNA	1
GCA_003693555.1.gff	18s_rRNA	1
GCA_003698175.1.gff	18s_rRNA	1
GCA_003705115.2.gff	18s_rRNA	1
GCA_003705175.3.gff	18s_rRNA	1
GCA_003705185.2.gff	18s_rRNA	1
GCA_003705225.2.gff	18s_rRNA	1
GCA_003705435.2.gff	18s_rRNA	1
GCA_003705695.2.gff	18s_rRNA	1
GCA_003705705.2.gff	18s_rRNA	1
GCA_003705805.3.gff	18s_rRNA	1
GCA_003705835.3.gff	18s_rRNA	1
GCA_003705845.3.gff	18s_rRNA	1
GCA_003705895.2.gff	18s_rRNA	1
GCA_003705915.2.gff	18s_rRNA	1
GCA_003705955.2.gff	18s_rRNA	1
GCA_003705975.2.gff	18s_rRNA	1
GCA_003705985.2.gff	18s_rRNA	1
GCA_003706035.2.gff	18s_rRNA	1
GCA_003706045.2.gff	18s_rRNA	1
GCA_003706095.2.gff	18s_rRNA	1
GCA_003706155.2.gff	18s_rRNA	1
GCA_003706165.3.gff	18s_rRNA	1
GCA_003706195.2.gff	18s_rRNA	1
GCA_003706235.2.gff	18s_rRNA	1
GCA_003706255.2.gff	18s_rRNA	1
GCA_003706265.2.gff	18s_rRNA	1
GCA_003706285.3.gff	18s_rRNA	1
GCA_003706395.2.gff	18s_rRNA	1
GCA_003706415.3.gff	18s_rRNA	1
GCA_003706445.3.gff	18s_rRNA	1
GCA_003706505.3.gff	18s_rRNA	1
GCA_003706525.2.gff	18s_rRNA	1
GCA_003706565.3.gff	18s_rRNA	1
GCA_003706575.2.gff	18s_rRNA	1
GCA_003706665.2.gff	18s_rRNA	1
GCA_003706765.3.gff	18s_rRNA	1
GCA_003706995.3.gff	18s_rRNA	1
GCA_003707015.3.gff	18s_rRNA	1
GCA_003707025.2.gff	18s_rRNA	1
GCA_003707065.3.gff	18s_rRNA	1
GCA_003707195.2.gff	18s_rRNA	1
GCA_003707215.2.gff	18s_rRNA	1
GCA_003707255.2.gff	18s_rRNA	1
GCA_003707275.3.gff	18s_rRNA	1
GCA_003707425.3.gff	18s_rRNA	1
GCA_003707475.1.gff	18s_rRNA	1
GCA_003707485.3.gff	18s_rRNA	1
GCA_003707545.3.gff	18s_rRNA	1
GCA_003707595.2.gff	18s_rRNA	1
GCA_003707605.2.gff	18s_rRNA	1
GCA_003707645.2.gff	18s_rRNA	1
GCA_003707665.2.gff	18s_rRNA	1
GCA_003707675.3.gff	18s_rRNA	1
GCA_003707685.2.gff	18s_rRNA	1
GCA_003707745.2.gff	18s_rRNA	1
GCA_003707795.2.gff	18s_rRNA	1
GCA_003707825.3.gff	18s_rRNA	1
GCA_003707835.3.gff	18s_rRNA	1
GCA_003707865.2.gff	18s_rRNA	1
GCA_003707885.2.gff	18s_rRNA	1
GCA_003707895.3.gff	18s_rRNA	1
GCA_003707925.3.gff	18s_rRNA	1
GCA_003707945.3.gff	18s_rRNA	1
GCA_003708055.3.gff	18s_rRNA	1
GCA_003708095.3.gff	18s_rRNA	1
GCA_003708105.3.gff	18s_rRNA	1
GCA_003708185.3.gff	18s_rRNA	1
GCA_003708205.2.gff	18s_rRNA	1
GCA_003708225.3.gff	18s_rRNA	1
GCA_003708285.2.gff	18s_rRNA	1
GCA_003708295.3.gff	18s_rRNA	1
GCA_003708315.3.gff	18s_rRNA	1
GCA_003708355.3.gff	18s_rRNA	1
GCA_003708445.3.gff	18s_rRNA	1
GCA_003708525.3.gff	18s_rRNA	1
GCA_003708535.3.gff	18s_rRNA	1
GCA_003708845.3.gff	18s_rRNA	1
GCA_003708865.2.gff	18s_rRNA	1
GCA_003708905.3.gff	18s_rRNA	1
GCA_003708965.2.gff	18s_rRNA	1
GCA_003709205.3.gff	18s_rRNA	1
GCA_003709245.3.gff	18s_rRNA	1
GCA_003717155.1.gff	18s_rRNA	1
GCA_003717165.1.gff	18s_rRNA	1
GCA_003717175.1.gff	18s_rRNA	1
GCA_003717255.1.gff	18s_rRNA	1
GCA_003717275.1.gff	18s_rRNA	1
GCA_003724135.2.gff	18s_rRNA	1
GCA_003788615.2.gff	18s_rRNA	1
GCA_003795295.1.gff	18s_rRNA	1
GCA_003868215.1.gff	18s_rRNA	1
GCA_003988815.1.gff	18s_rRNA	1
GCA_003988855.1.gff	18s_rRNA	1
GCA_003988875.1.gff	18s_rRNA	1
GCA_003988905.1.gff	18s_rRNA	1
GCA_003988965.1.gff	18s_rRNA	1
GCA_004000155.1.gff	18s_rRNA	1
GCA_004016085.1.gff	18s_rRNA	1
GCA_004016105.1.gff	18s_rRNA	1
GCA_004016155.1.gff	18s_rRNA	1
GCA_004016175.1.gff	18s_rRNA	1
GCA_004016185.1.gff	18s_rRNA	1
GCA_004016475.1.gff	18s_rRNA	1
GCA_004028395.1.gff	18s_rRNA	1
GCA_004114255.1.gff	18s_rRNA	1
GCA_004114325.1.gff	18s_rRNA	1
GCA_004124955.1.gff	18s_rRNA	1
GCA_004125185.1.gff	18s_rRNA	1
GCA_004126415.1.gff	18s_rRNA	1
GCA_004154835.1.gff	18s_rRNA	1
GCA_004154915.1.gff	18s_rRNA	1
